title;description;content;url;image;publishedAt;source;Texto
Rodolffo diz que sonha com beijo e sexo após sair do reality;BBB 21 no UOL - Acompanhe toda a cobertura: participantes, enquetes, paredões, provas, opiniões de colunistas, festas e casais do Big Brother Brasil de 2021.;"Rodolffo Matthaus saiu do ""BBB 21"" (Globo) na semana passada e já está nas graças do público. O cantor tem usado seu Instagram para interagir com os fãs, e na noite de ontem ele abriu uma caixa de perguntas para responder algumas dúvidas de seus segu... [1185 chars]";https://tvefamosos.uol.com.br/noticias/redacao/2021/04/15/rodolffo-diz-estar-sonhando-com-beijo-e-sexo-apos-bbb-que-vontade.htm;https://conteudo.imguol.com.br/c/entretenimento/ba/2021/04/15/rodolffo-matthaus-responde-a-perguntas-de-fas-no-instagram-1618483218839_v2_615x300.jpg;2021-04-15T10:51:00Z;UOL;"Colaboração para o UOL, em São Paulo
Colaboração para o UOL, em São Paulo
15/04/2021 07h47Atualizada em 15/04/2021 07h51 
Rodolffo Matthaus saiu do ""BBB 21"" (Globo) na semana passada e já está nas graças do público. O cantor tem usado seu Instagram para interagir com os fãs, e na noite de ontem ele abriu uma caixa de perguntas para responder algumas dúvidas de seus seguidores.
Questionado se já beijou muito depois que saiu do reality show, o parceiro musical de Israel disse que não. ""Estou sonhando com esse momento"", brincou. Ele também respondeu se foi complicado ficar sem sexo durante a passagem pelo programa. ""Foi, não. Está sendo. Credo, que vontade!"", explicou, frisando em seguida que foi ""necessário um certo controle emocional"" para ter sucesso nesse sentido.
Um internauta também questionou Rodolffo se ele já conseguiu uma namorada. ""Estou procurando"", respondeu o sertanejo, sucinto.
Nesta semana, Rodolffo comemorou a marca dos 7 milhões de seguidores em seu perfil no Instagram. Desde a sua saída do BBB 21, o cantor cumpre uma agenda de compromissos, mas tirou um tempo para agradecer seus fãs pela marca atingida.
""Muito obrigado a todos pelo carinho aqui comigo, viu, gente? Estou extremamente feliz com a recepção maravilhosa que tive de vocês assim que sai do BBB. Quero agradecer a todos os nossos fãs de longa data, os que chegaram agora e gostaram de mim"", disse ele, na legenda de seu post comemorativo.
O sertanejo, que recentemente postou uma dança com seu companheiro de dupla Israel, ainda completou: ""Rumo aos 10 milhões"".
"
'BBB 21': Confira tudo o que rolou na festa do líder Caio;Especulação sobre paredão falso, sister caindo de tanto beber e papo erótico movimentaram a noite, leia mais;"'BBB 21': Confira tudo o que rolou na festa do líder Caio
Especulação sobre paredão falso, sister caindo de tanto beber e papo erótico movimentaram a noite
Teve DR, claro, sister exagerando na bebida e até caindo no chão, especulação sobre paredão fa... [1175 chars]";https://www.otempo.com.br/diversao/bbb-21-confira-tudo-o-que-rolou-na-festa-do-lider-caio-1.2472552;https://www.otempo.com.br/image/contentid/policy:1.2472554:1618481813/caio-se-diverte.jpeg?f=3x2&w=620&$p$f$w=c806393;2021-04-15T07:20:50Z;O Tempo;"SuperNotícia
SuperNotícia
RádioSuper
Super.FC
O TempoBetim
Caim segue curtindo a festa e cantando. 😍 #BBB21 pic.twitter.com/F3rHd3sFFM
Viih Tube foi uma das protagonistas da noite. Na pista de dança, ela bateu um papo com Arthur sobre algo que a incomodou: a especulação de que o paredão com Thaís será falso. ""Uma coisa que me deixa chateada é, no meio da festa do Caio, ficar falando 'e se a Thaís voltar?'. Ela olhou no meu olho e falou , 'eu quero você bem, eu quero você feliz', e pronto, não tem o que fazer"", se referindo a um possível Paredão Falso para a goiana, décima eliminada do programa.
Viih Tube dispara sobre atitude de brothers com Caio: 'Falta de respeito com a festa dele' ➡ https://t.co/oKWddkjbuC#RedeBBB #BBB21 pic.twitter.com/7XTYRmj3Am
 
 
A influencer também teve um papo sério com Gil e disse a ele que várias atitudes do pernambucano com Juliette a incomodaram. Viih, aliás, quis aproveitar tanto a festa que bebeu demais, caiu e até passou mal e acabou sendo amparada por João.
Outro que não se sentiu bem, mas por algo que comeu, foi Arthur. Ele foi várias vezes ao banheiro, teve que tomar soro e acabou indo dormir mais cedo.
Gil e Fiuk também se esbaldaram na bebida e ficaram comentando sobre suas crises abstinência sexual causada pelo confinamento. O papo erótico animou os participantes. 
Gil do Vigor em: rápida mudança de expressão pic.twitter.com/l9FPWtzGrJ
 
Se, no filme Bacarau é uma cidade inventada, em BH, o local guarda lembranças da vila que lhe deu origem
"
"Na reta final do 'BBB 21', quatro mulheres seguem na luta pelo prêmio; Juliette é a única do grupo Pipoca";Faltam apenas 20 dias para conhecermos o vencedor do 'Big Brother Brasil 21'. Entre os nove participantes que continuam na disputa pelo prêmio de R$ 1,5...;"Tamanho do texto
Faltam apenas 20 dias para conhecermos o vencedor do 'Big Brother Brasil 21'. Entre os nove participantes que continuam na disputa pelo prêmio de R$ 1,5 milhão, cinco são homens e quatro mulheres. Apesar de estarem em menor número no... [2498 chars]";https://extra.globo.com/tv-e-lazer/bbb/na-reta-final-do-bbb-21-quatro-mulheres-seguem-na-luta-pelo-premio-juliette-a-unica-do-grupo-pipoca-24971729.html;https://extra.globo.com/incoming/24971754-cdd-b95/w976h550-PROP/1618449285937269.JPG;2021-04-15T07:00:36Z;Extra;"Faltam apenas 20 dias para conhecermos o vencedor do 'Big Brother Brasil 21'. Entre os nove participantes que continuam na disputa pelo prêmio de R$ 1,5 milhão, cinco são homens e quatro mulheres. Apesar de estarem em menor número no reality, as sisters podem se apegar ao retrospecto feminino em edições anteriores para manter vivo o sonho de vencer o programa. Nas últimas cinco temporadas do Big Brother Brasil, o primeiro lugar do pódio só foi alcançado por mulheres.
Faltam apenas 20 dias para conhecermos o vencedor do 'Big Brother Brasil 21'. Entre os nove participantes que continuam na disputa pelo prêmio de R$ 1,5 milhão, cinco são homens e quatro mulheres. Apesar de estarem em menor número no reality, as sisters podem se apegar ao retrospecto feminino em edições anteriores para manter vivo o sonho de vencer o programa. Nas últimas cinco temporadas do Big Brother Brasil, o primeiro lugar do pódio só foi alcançado por mulheres.
   Pocah, Juliette, Camilla e Viih são as 4 mulheres no top 9 do BBB21 Foto: Fábio Rocha  
Leia mais: Juliette ultrapassa Rafa Kalimann e é a terceira participante mais seguida na história do reality
A hegemonia feminina começou em 2016, com a vitória da goiana Munik Nunes, que venceu Cacau na grande final. No ano seguinte foi a vez da gaúcha Emilly Araújo derrotar Vivian e colocar as mãos na premiação milionária. O BBB18 coroou o triunfo da acreana Gleice Damasceno, que superou Kaysar na última votação. Na edição de 2019, a mineira Paula Sperling ganhou de Alan e garantiu o título. Finalmente, no BBB20, a paulista Thelma Assis conquistou R$ 1,5 milhão ao desbancar Manu e Rafa.
Nesta edição, Juliette Freire, Viih Tube, Camilla de Lucas e Pocah seguem firmes na luta pela premiação. Se depender do número de fãs nas redes sociais, as sisters têm tudo para entrar no seleto grupo de campeãs do Big Brother Brasil. Juliette, única mulher do grupo Pipoca, que reúne os integrantes anônimos, é quem lidera a lista de participantes desta temporada com mais seguidores no Instagram. A maquiadora tem mais de 21,1 milhões de fãs na plataforma, seguida pela youtuber Viih Tube, que possui 18,5 milhões. Em seguida vem a cantora Pocah, com 13,2 milhões, e a influenciadora digital Camilla de Lucas, com 8,9 milhões.
   Juliette se tornou terceira participante mais seguida na história do programa Foto: Globo/João Cotta  
Entre os homens, o economista Gilberto Nogueira é o líder no número de seguidores na rede social, reunindo 7,5 milhões de fãs. Depois vem o fazendeiro Caio Afiune, o professor João Luiz e o cantor Fiuk, todos com cerca de 3,4 milhões. Fechando a lista está o instrutor de crossfit Arthur Picoli, dono de 1,7 milhões de seguidores. Ao contrário do que acontece com as sisters, Fiuk é o único homem que restou do Time Camarote. Todos os outros brothers da casa mais vigiada do Brasil são integrantes do Time Pipoca.
   Fiuk é o único homem do Time Camarote no Top 9 Foto: Fabio Rocha  
Caso o BBB21 seja vencido por uma mulher, elas passarão os homens pela primeira vez em número de vitórias do reality. Neste momento, há um empate, com dez conquistas para cada lado. Será que uma das sisters vai garantir esse feito? No dia 5 de maio teremos a resposta!
  merecem é uma c-o-r-o-n-a daquelas a-f-r-i-c-a-n-a-s ...pra ser noticia e ter LIKE , mais num m-o-r-r-e-r somente ficar .. a-t-r-o-f-i-a-d-a , l-a-s-c-a-d-a , sem ar ... c-a-g-a-n-d-o- na calça ...SÓ...  
  Qual dessas é alguma coisa ??? Alguém sabe me dizer ??? entrou nada e continuar nada ...  
  SÓ COISA RUIM , PÉSSIMOS EXEMPLOS DE ""GENTE"", PIORES EXEMPLARES DE SER HUMANO , NADA A ACRESCENTAR A NADA QUE NUM LEVA A NADA ... EM OUTRAS PALAVRAS ... P O R C A R I A , em sua forma mais limpida e...  
"
Boninho posta enigma sobre próxima quarta-feira;BBB 21 no UOL - Acompanhe toda a cobertura: participantes, enquetes, paredões, provas, opiniões de colunistas, festas e casais do Big Brother Brasil de 2021.;"Colaboração para o UOL, em São Paulo
Enquanto os brothers curtem a festa do líder Caio no ""BBB 21"" (TV Globo), Boninho publicou em seu Instagram um enigma sobre o que irá acontecer na próxima quarta-feira na casa mais vigiada do Brasil.
""Decifra essa... [1302 chars]";https://tvefamosos.uol.com.br/noticias/redacao/2021/04/15/boninho-publica-enigma-sobre-proxima-quarta-feira-festao-bbb.htm;https://conteudo.imguol.com.br/c/entretenimento/24/2021/02/14/bbb-21-boninho-brinca-sobre-lumena-instagram-bloquear-comentarios-1613350035967_v2_615x300.png;2021-04-15T04:43:00Z;UOL;"Colaboração para o UOL, em São Paulo
Colaboração para o UOL, em São Paulo
15/04/2021 01h30Atualizada em 15/04/2021 09h22 
Enquanto os brothers curtem a festa do líder Caio no ""BBB 21"" (TV Globo), Boninho publicou em seu Instagram um enigma sobre o que irá acontecer na festa da próxima quarta-feira na casa mais vigiada do Brasil. Segundo ele, o evento deverá contar com a presença do próprio big boss vestido de Dummy e uma dupla ainda não relevada.
""Decifra essa!!! Isso não é spoiler, é atendendo a pedidos. Festão BBB. Cheio de mimos... próxima quarta"", escreveu ele na postagem em que aparece uma imagem com as frases: ""Quarta quente"", ""Top 8 = coração"", ""Tem pedido atendido"", ""Boninho dummy"" e ""Dupla bafão"".
Uma publicação compartilhada por Boninho (@jbboninho)
Alguns fãs do reality tentaram adivinhar o enigma e sugeriram um paredão duplo para a próxima semana:
paredão e eliminação em dupla
Então essa semana só sai um. Na quarta antes da festa monta o paredão que vai ter eliminação dupla!Seria isso!? KKKKKK
Top 8?? Então a formação de paredão vai ser domingo normalmente. Tô curiosa pra saber como será essas próximas eliminações
Mais cedo, o Big Boss anunciou que a festa de hoje é a última festa do líder da edição:
Tô prontinho aqui pra festa, mas não vou entrar hoje não. Só vou entrar na próxima quarta que não tem mais festa do líder. Ih, caramba, acabei de dar um spoiler.
No início da madrugada, no entanto, Boninho cravou: ele surpreenderá os brothers na próxima festa entrando na casa, ele mesmo, como dummy.
Agora, a nossa cobertura do BBB 21 também está no Telegram! Para se inscrever, acesse este link ou procure por Splash UOL - BBB21 no aplicativo. Ao encontrar o canal, é só clicar em ""entrar"" ou ""join"" e pronto, você vai receber diariamente as principais notícias da reta final do reality.
Já que você curte BBB, entre na casa com a gente. Assine nossa newsletter
"
Gil diz que ele e Arthur são vilões que demoraram para sair;BBB 21 no UOL - Acompanhe toda a cobertura: participantes, enquetes, paredões, provas, opiniões de colunistas, festas e casais do Big Brother Brasil de 2021.;"Colaboração para o UOL, em São Paulo
Enquanto curtem a festa do líder Caio no ""BBB 21"" (TV Globo), Gilberto e Arthur aproveitavam a pista de dança. Gil então afirmou que os três são vilões da edição, mas que conseguiram chegar até essa fase do progra... [2593 chars]";https://tvefamosos.uol.com.br/noticias/redacao/2021/04/15/somos-os-viloes-que-mais-demoraram-pra-sair-diz-gil-para-arthur.htm;https://conteudo.imguol.com.br/c/entretenimento/5e/2021/04/15/bbb-21-gilberto-arthur-e-caio-aproveitam-festa-do-lider-1618459201757_v2_615x300.jpg;2021-04-15T04:15:00Z;UOL;"Colaboração para o UOL, em São Paulo
Colaboração para o UOL, em São Paulo
15/04/2021 01h13Atualizada em 15/04/2021 01h15 
Enquanto curtem a festa do líder Caio no ""BBB 21"" (TV Globo), Gilberto e Arthur aproveitavam a pista de dança. Gil então afirmou que os três são vilões da edição, mas que conseguiram chegar até essa fase do programa.
""Quais vilões demoraram tanto para saírem? Nós somos os vilões que mais demoraram"", brincou Gil e Arthur concordou dizendo que Projota, que ele também considera ""vilão"", saiu da edição já faz um bom tempo. Gilberto então disse que Sarah também já deixou a casa faz algumas semanas.
Enquanto os dois conversavam, Caio estava ao lado admirando a decoração de sua festa. ""Ficou muito massa"", elogiou ele.
Gil então olhou para Arthur e insinuou uma formação de paredão: ""Domingo, eu e tu"". O instrutor de crossfit olhou para Caio e acrescentou: ""Você imune domingo, e eu e Gil indo embora"".
""E a gente achando que tinha uma chance"", brincou Gilberto e Arthur respondeu: ""E eu achando que eu estava bem"".
 Caio é agro, Caio é tudo! Brother ganha última festa do líder do 'BBB 21'  1 / 12 C O M E Ç O U O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    2 / 12 Caio emocionado com festa O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    3 / 12 Caio encantado com tudo O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    4 / 12 O líder está emocionado O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    5 / 12 Aoooo Caim! O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    6 / 12 Festa do líder Caio O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    7 / 12 Todos encantados O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    8 / 12 Arthur na festa do líder Caio O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    9 / 12 Caio e Arthur na festa Agro O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    10 / 12 Caio em sua festa do líder O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    11 / 12 Caricatura do líder Caio O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    12 / 12 Caio com look de sua festa O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.  Reprodução/ Globoplay    Caio é agro, Caio é tudo! Brother ganha última festa do líder do 'BBB 21'
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
O tema da festa do líder da semana do ""BBB 21"", Caio, é Agronegócio.
Agora, a nossa cobertura do BBB 21 também está no Telegram! Para se inscrever, acesse este link ou procure por Splash UOL - BBB21 no aplicativo. Ao encontrar o canal, é só clicar em ""entrar"" ou ""join"" e pronto, você vai receber diariamente as principais notícias da reta final do reality.
Já que você curte BBB, entre na casa com a gente. Assine nossa newsletter
"
Juliette se empolga ao especular que tem fãs fora do reality;BBB 21 no UOL - Acompanhe toda a cobertura: participantes, enquetes, paredões, provas, opiniões de colunistas, festas e casais do Big Brother Brasil de 2021.;"Colaboração para o UOL, em São Paulo
Durante a festa do líder Caio no ""BBB 21"" (TV Globo), Camilla e Juliette conversaram sobre torcidas e a fama após o reality. A influenciadora comentou o discurso que Tiago Leifert fez para a eliminação de Thaís e ... [1802 chars]";https://tvefamosos.uol.com.br/noticias/redacao/2021/04/15/camilla-alerta-juliette-sobre-fama-e-sister-comemora-eu-tenho-torcida.htm;https://conteudo.imguol.com.br/c/entretenimento/ef/2021/04/15/bbb-21-camilla-e-juliette-conversam-na-festa-do-lider-caio-1618458169645_v2_615x300.png;2021-04-15T04:05:00Z;UOL;"Colaboração para o UOL, em São Paulo
Colaboração para o UOL, em São Paulo
15/04/2021 01h05Atualizada em 15/04/2021 01h05 
Durante a festa do líder Caio no ""BBB 21"" (TV Globo), Camilla e Juliette conversaram sobre torcidas e a fama após o reality. A influenciadora comentou o discurso que Tiago Leifert fez para a eliminação de Thaís e disse que o apresentador quis dizer que as torcidas querem ouvir o que os participantes pensam nos programas ao vivo. A dupla, então, comemorou o fato de terem torcidas.
""Tu tinha já, caceta"", respondeu Juliette.
""O pessoal pode ter deixado de gostar de mim, Juliette"", disse Camilla. A paraibana argumentou que Camilla não fez ""nada de mais"" e que a influenciadora terá muito mais fãs do que tinha quando entrou na casa.
""Tá preparada, cara? Acho que você vai se assustar porque comigo, o ano de 2020 foi assim, rápido, e eu já me assustei um pouco. Imagina você"", disse Camilla. ""Eu tenho medo"", interrompeu Juliette. Camilla continuou alertando a sister sobre a fama repentina: ""Você saiu de casa desconhecida pro Brasil. Acho que vai dar um pouco de susto. Mercado, acabou mercado"", avisou a sister.
Juliette se empolgou com o papo: ""31 anos no anonimato, agora 31 anos na fama, bebê!"", exclamou a sister.
""Não tô brincando não, você vai se assustar, real"", disse Camilla.
""Tu acha que o povo vai me amar ou vai ter ranço?"" perguntou Juliette.
""Acho que o povo vai adorar você, porque eu gosto de você"", respondeu Camilla.
""Mas tu é boa"", rebateu a advogada.
Na sequência, Camilla comentou que esteve em um evento com outros famosos e ex-BBBs e Juliette disse que estava no mesmo local. A dupla se espantou ao descobrir a coincidência e voltou a falar sobre a fama.
""Amiga, eu tô ansiosa!"", gritou Juliette ""Eu tenho torcida! Eu! E tu!"", disse Juliette, se dirigindo a João Luiz, que se aproximou das sisters.


Agora, a nossa cobertura do BBB 21 também está no Telegram! Para se inscrever, acesse este link ou procure por Splash UOL - BBB21 no aplicativo. Ao encontrar o canal, é só clicar em ""entrar"" ou ""join"" e pronto, você vai receber diariamente as principais notícias da reta final do reality.
Já que você curte BBB, entre na casa com a gente. Assine nossa newsletter
"
Thaís atrapalha merchandising no BBB Eliminados;BBB 21 no UOL - Acompanhe toda a cobertura: participantes, enquetes, paredões, provas, opiniões de colunistas, festas e casais do Big Brother Brasil de 2021.;"Colaboração para o UOL, de São
Thaís Braz protagonizou cena engraçada durante sua participação no programa ""BBB Eliminação"", no Multishow, e divertiu os apresentadores Bruno De Luca e Vivian Amorim esta noite.
A ex-""BBB 21"" (TV Globo) se atrapalhou c... [4999 chars]";https://tvefamosos.uol.com.br/noticias/redacao/2021/04/15/thais-comete-gafe-e-estraga-merchan-de-apresentadores-no-bbb-eliminacao.htm;https://conteudo.imguol.com.br/c/entretenimento/82/2021/04/14/bbb-21-thais-estraga-merchan-de-vivian-amorim-1618455407420_v2_615x300.jpg;2021-04-15T03:04:00Z;UOL;"Colaboração para o UOL, de São Paulo
Colaboração para o UOL, de São Paulo
15/04/2021 00h00Atualizada em 15/04/2021 08h42 
Thaís Braz, a última eliminada do ""BBB 21"" (TV Globo), protagonizou uma cena engraçada durante sua participação no programa ""A Eliminação"", no Multishow, e divertiu os apresentadores Bruno De Luca e Vivian Amorim.
A ex-sister se atrapalhou com seu posicionamento no palco do programa e acabou passando em frente as câmeras, enquanto Vivan fazia merchandising de um patrocinador.
A apresentadora foi interrompida por Thaís no momento que dizia seu texto e brincou: ""Opa, Thaís passando, vai lá Thaís"".
""Ai gente, desculpa"", disse a ex-BBB envergonhada. Os apresentadores caíram na risada e Bruno brincou: ""Ela deu ré, tem que passar assim nas câmeras"", mostrando uma posição abaixado. ""Pega a dica do Bruno"", complementou Vivian.
Durante sua participação, ela falou sobre seu envolvimento com Fiuk na casa: ""Ele beija bem sim"". A irmã da dentista aproveitou a oportunidade para esclarecer possível mensagem enviada pelo ex-namorado de Thaís: ""Me confundi"".
 Relembre os grandes momentos de Thaís no 'BBB 21'  1 / 47 Chegou de mansinho... BBB 21: Thaís faz parte do time da Pipoca  Globo/João Cotta    2 / 47 Fez amizades... BBB 21: Thaís e Carla rindo no jardim  Reprodução/Globoplay    3 / 47 Virou meme... BBB 21: Thais assustada na cozinha  Reprodução/Globoplay    4 / 47 Deu muitas risadas BBB 21: Juliette e Thaís conversam na área da piscina  Reprodução/Globoplay    5 / 47 Se aproximou de FIuk BBB 21: Thaís e Fiuk tiram fotos juntos  Reprodução/ Globoplay    6 / 47 Trocou um beijinho... BBB 21: Web reage a beijo de Fiuk e Thaís  Reprodução/Globoplay    7 / 47 Um só mesmo BBB 21: Thais esperava ter curtido festa do líder com Fiuk  Reprodução/Globoplay    8 / 47 Se empenhou nas provas BBB 21: Thais na prova do líder  Reprodução/Globoplay    9 / 47 Atendeu o big fone... BBB 21: Thaís atende o big fone  Reprodução/Globoplay    10 / 47 Foi monstro... Thaís no BBB 21  Reprodução/Globoplay    11 / 47 ... sempre com Viih do lado BBB 21: Thaís e Viih Tube falam sobre brothers  Reprodução/Globoplay    12 / 47 Tentou reaproximar de Fiuk BBB 21: Thaís e Fiuk na festa 'Olho no Olho'  Reprodução/ Globoplay    13 / 47 Curtiu cinema do líder BBB 21: Thais comendo no cinema do líder  Reprodução/globoplay    14 / 47 Manteve o visual... BBB 21: Thaís corta a franja com tesourinha de unha  Reprodução/globoplay    15 / 47 Brincou... BBB 21: Thaís e João Luiza brincam de bonecos  Reprodução/Globoplay    16 / 47 Lavou roupa (de verdade) BBB 21: Gilberto e Thaís na lavanderia  Reprodução/ Globoplay    17 / 47 Mais um beijinho no Fiuk BBB 21: Fiuk e Thaís se beijam em festa  Reprodução/Globoplay    18 / 47 A tal da salada mista BBB 21: Fiuk e Thaís se beijam em festa  Reprodução/Globoplay    19 / 47 Tentou ganhar provas... BBB 21: Thaís na prova do anjo  Reprodução Globoplay    20 / 47 Fez amizades... BBB 21: Thais e Viih abraçadas  Reprodução/Globoplay    21 / 47 Criou estilo BBB 21: Thaís  Reprodução/Globoplay    22 / 47 Manteve a concentração... BBB 21: Thaís na prova do líder  Reprodução/Globoplay    23 / 47 ... Oi? Thaís no BBB 21  Reprodução/Globoplay    24 / 47 Curtiu o jardim... BBB 21: Thaís conversa com Viih Tube no jardim da casa  Reprodução/Globoplay    25 / 47 Arrasou nas makes... BBB 21: Thais fala sobre não ser eliminada  Reprodução/Globoplay    26 / 47 Converou.... BBB 21: Thaís conversa com Rodolffo na área externa  Reprodução/Globoplay    27 / 47 Aguentou prova de resistência BBB 21: Camilla, Fiuk e Thaís na prova do líder  Reprodução/Globoplay    28 / 47 Dançou... BBB 21: Pocah dá aula de dança para Thaís  Reprodução/Globoplay    29 / 47 Conversou mais BBB 21: Thaís conversa na cozinha da xepa  Reprodução/Globoplay    30 / 47 Passeou no BBB BBB 21: Thaís recebe plaquinha de turista em jogo da discórdia  Reprodução/Globoplay    31 / 47 Venceu prova do anjo BBB 21: Thaís é o novo anjo do BBB  Reprodução / Globoplay    32 / 47 Matou a saudade da família BBB 21: Thaís chocada ao ouvir nome do ex em vídeo  Reprodução/Globoplay    33 / 47 Ficou confusa... BBB 21: Famosos e fãs dão risada de reação de Thaís  Reprodução/ Globoplay    34 / 47 Encantou.... BBB 21: Vídeo de irmã de Thaís rende memes  Reprodução/Globoplay    35 / 47 Esteve ao lado das meninas... BBB 21: Viih Tube é coroada líder por Thaís e Juliette  Reprodução / Globoplay    36 / 47 Conversou mais... BBB 21: Viih e Thaís conversam sobre Juliette  Reprodução/Globoplay    37 / 47 Continuou perto do Fiuk BBB 21: Fiuk e Thaís conversam na festa  Reprodução/ Globoplay    38 / 47  BBB 21: Viih e Thaís a caminho do quarto do líder  Reprodução/Globoplay    39 / 47  BBB 21: Thaís fala sobre Caio  Reprodução/Globoplay    40 / 47  BBB 21: Pocah, Viih Tube e Thaís na festa da líder  Reprodução/ Globoplay    41 / 47  BBB 21: Thaís critica Juliette em conversa com João e Viih Tube  Reprodução/Globoplay    42 / 47  BBB 21: Thaís tenta comer embalagem de comida no almoço do líder  Reprodução/Globoplay    43 / 47  BBB 21: Thaís fala com Fiuk após ser indicada ao paredão  Reprodução/Globoplay    44 / 47  BBB 21: Emparedada Thaís faz teoria sobre a eliminações no reality show  Reprodução/Globoplay    45 / 47  BBB 21: Thaís e Fiuk conversam na cozinha  Reprodução/Globoplay    46 / 47  BBB 21: Thaís com a placa de 'não ganha' durante o jogo da discórdia  Reprodução/Globoplay    47 / 47  BBB 21: Thaís e Fiuk se abraçam em noite de eliminação  Reprodução/ Globoplay    
BBB 21: Thaís faz parte do time da Pipoca
BBB 21: Thaís e Carla rindo no jardim
BBB 21: Thais assustada na cozinha
BBB 21: Juliette e Thaís conversam na área da piscina
BBB 21: Thaís e Fiuk tiram fotos juntos
BBB 21: Web reage a beijo de Fiuk e Thaís
BBB 21: Thais esperava ter curtido festa do líder com Fiuk
BBB 21: Thais na prova do líder
BBB 21: Thaís atende o big fone
Thaís no BBB 21
BBB 21: Thaís e Viih Tube falam sobre brothers
BBB 21: Thaís e Fiuk na festa 'Olho no Olho'
BBB 21: Thais comendo no cinema do líder
BBB 21: Thaís corta a franja com tesourinha de unha
BBB 21: Thaís e João Luiza brincam de bonecos
BBB 21: Gilberto e Thaís na lavanderia
BBB 21: Fiuk e Thaís se beijam em festa
BBB 21: Fiuk e Thaís se beijam em festa
BBB 21: Thaís na prova do anjo
BBB 21: Thais e Viih abraçadas
BBB 21: Thaís
BBB 21: Thaís na prova do líder
Thaís no BBB 21
BBB 21: Thaís conversa com Viih Tube no jardim da casa
BBB 21: Thais fala sobre não ser eliminada
BBB 21: Thaís conversa com Rodolffo na área externa
BBB 21: Camilla, Fiuk e Thaís na prova do líder
BBB 21: Pocah dá aula de dança para Thaís
BBB 21: Thaís conversa na cozinha da xepa
BBB 21: Thaís recebe plaquinha de turista em jogo da discórdia
BBB 21: Thaís é o novo anjo do BBB
BBB 21: Thaís chocada ao ouvir nome do ex em vídeo
BBB 21: Famosos e fãs dão risada de reação de Thaís
BBB 21: Vídeo de irmã de Thaís rende memes
BBB 21: Viih Tube é coroada líder por Thaís e Juliette
BBB 21: Viih e Thaís conversam sobre Juliette
BBB 21: Fiuk e Thaís conversam na festa
BBB 21: Viih e Thaís a caminho do quarto do líder
BBB 21: Thaís fala sobre Caio
BBB 21: Pocah, Viih Tube e Thaís na festa da líder
BBB 21: Thaís critica Juliette em conversa com João e Viih Tube
BBB 21: Thaís tenta comer embalagem de comida no almoço do líder
BBB 21: Thaís fala com Fiuk após ser indicada ao paredão
BBB 21: Emparedada Thaís faz teoria sobre a eliminações no reality show
BBB 21: Thaís e Fiuk conversam na cozinha
BBB 21: Thaís com a placa de 'não ganha' durante o jogo da discórdia
BBB 21: Thaís e Fiuk se abraçam em noite de eliminação
Agora, a nossa cobertura do BBB 21 também está no Telegram! Para se inscrever, acesse este link ou procure por Splash UOL - BBB21 no aplicativo. Ao encontrar o canal, é só clicar em ""entrar"" ou ""join"" e pronto, você vai receber diariamente as principais notícias da reta final do reality.
Já que você curte BBB, entre na casa com a gente. Assine nossa newsletter
"
